[Pid: 1304][Handle: 0x2f8]	winlogon.exe	opened	C:\Windows\System32\dwm.exe [Pid: 1696]
[Pid: 3196][Handle: 0x2b4]	svchost.exe	opened	C:\Windows\System32\dasHost.exe [Pid: 3852]
[Pid: 3204][Handle: 0x6b4]	svchost.exe	opened	C:\Windows\explorer.exe [Pid: 11036]
[Pid: 3204][Handle: 0x828]	svchost.exe	opened	C:\Program Files (x86)\Kaspersky Lab\Kaspersky Password Manager 9.0.2\kpm.exe [Pid: 16508]
[Pid: 3900][Handle: 0x544]	svchost.exe	opened	C:\Program Files\WindowsApps\Microsoft.SkypeApp_14.55.131.0_x64__kzf8qxf38zg5c\SkypeApp.exe [Pid: 13192]
[Pid: 3900][Handle: 0x548]	svchost.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 18416]
[Pid: 3900][Handle: 0x65c]	svchost.exe	opened	C:\Windows\System32\audiodg.exe [Pid: 14900]
[Pid: 3900][Handle: 0x6b0]	svchost.exe	opened	C:\Windows\explorer.exe [Pid: 11036]
[Pid: 3900][Handle: 0x6d0]	svchost.exe	opened	C:\Program Files (x86)\TeamViewer\TeamViewer.exe [Pid: 1000]
[Pid: 3900][Handle: 0x7d8]	svchost.exe	opened	C:\Program Files\NVIDIA Corporation\NvContainer\nvcontainer.exe [Pid: 9276]
[Pid: 3900][Handle: 0x904]	svchost.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 7580]
[Pid: 3900][Handle: 0xa04]	svchost.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 11952]
[Pid: 3900][Handle: 0xa20]	svchost.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 16996]
[Pid: 3900][Handle: 0xb24]	svchost.exe	opened	C:\Program Files\ShareX\ShareX.exe [Pid: 15708]
[Pid: 3900][Handle: 0xb78]	svchost.exe	opened	C:\Users\Helios\AppData\Roaming\Telegram Desktop\Telegram.exe [Pid: 2380]
[Pid: 4448][Handle: 0x570]	svchost.exe	opened	C:\Windows\explorer.exe [Pid: 11036]
[Pid: 4564][Handle: 0x110]	conhost.exe	opened	C:\Windows\System32\wlanext.exe [Pid: 4548]
[Pid: 4584][Handle: 0x350]	AsusUpdateCheck.exe	opened	C:\Windows\System32\AsusDownLoadLicense.exe [Pid: 9508]
[Pid: 4876][Handle: 0x788]	com.docker.service	opened	C:\Program Files\Docker\Docker\resources\com.docker.backend.exe [Pid: 14572]
[Pid: 4876][Handle: 0x8dc]	com.docker.service	opened	C:\Program Files\Docker\Docker\resources\com.docker.backend.exe [Pid: 14572]
[Pid: 4876][Handle: 0x1008]	com.docker.service	opened	C:\Program Files\Docker\Docker\resources\com.docker.proxy.exe [Pid: 21364]
[Pid: 4876][Handle: 0x10f0]	com.docker.service	opened	C:\Program Files\Docker\Docker\resources\vpnkit.exe [Pid: 18984]
[Pid: 5244][Handle: 0x6a0]	kpm_service.exe	opened	C:\Program Files (x86)\Kaspersky Lab\Kaspersky Password Manager 9.0.2\kpm.exe [Pid: 16508]
[Pid: 5244][Handle: 0x6a4]	kpm_service.exe	opened	C:\Program Files (x86)\Kaspersky Lab\Kaspersky Password Manager 9.0.2\kpm.exe [Pid: 16508]
[Pid: 5244][Handle: 0x6a8]	kpm_service.exe	opened	C:\Program Files (x86)\Kaspersky Lab\Kaspersky Password Manager 9.0.2\kpm.exe [Pid: 16508]
[Pid: 5244][Handle: 0x6f0]	kpm_service.exe	opened	C:\Program Files (x86)\Kaspersky Lab\Kaspersky Password Manager 9.0.2\kpm.exe [Pid: 16508]
[Pid: 5264][Handle: 0x54c]	nvcontainer.exe	opened	C:\Windows\System32\rundll32.exe [Pid: 7220]
[Pid: 5264][Handle: 0xcf4]	nvcontainer.exe	opened	C:\Program Files\NVIDIA Corporation\NvContainer\nvcontainer.exe [Pid: 9276]
[Pid: 5264][Handle: 0xd14]	nvcontainer.exe	opened	C:\Program Files\NVIDIA Corporation\NvContainer\nvcontainer.exe [Pid: 9764]
[Pid: 5264][Handle: 0xdf4]	nvcontainer.exe	opened	C:\Program Files\NVIDIA Corporation\ShadowPlay\nvsphelper64.exe [Pid: 14116]
[Pid: 5704][Handle: 0x7d4]	TeamViewer_Service.exe	opened	C:\Program Files (x86)\TeamViewer\TeamViewer.exe [Pid: 1000]
[Pid: 7620][Handle: 0x274]	vmcompute.exe	opened	C:\Windows\System32\vmwp.exe [Pid: 21204]
[Pid: 9148][Handle: 0xc6c]	NVDisplay.Container.exe	opened	C:\Program Files\NVIDIA Corporation\NvContainer\nvcontainer.exe [Pid: 9276]
[Pid: 9276][Handle: 0x6d0]	nvcontainer.exe	opened	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe [Pid: 14136]
[Pid: 9276][Handle: 0x6e8]	nvcontainer.exe	opened	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe [Pid: 14136]
[Pid: 9276][Handle: 0x714]	nvcontainer.exe	opened	C:\Program Files (x86)\NVIDIA Corporation\NvNode\NVIDIA Web Helper.exe [Pid: 14516]
[Pid: 9276][Handle: 0xbf0]	nvcontainer.exe	opened	C:\Program Files\WindowsApps\Microsoft.YourPhone_1.19112.115.0_x64__8wekyb3d8bbwe\YourPhone.exe [Pid: 13248]
[Pid: 9276][Handle: 0xc74]	nvcontainer.exe	opened	C:\Windows\SystemApps\InputApp_cw5n1h2txyewy\WindowsInternal.ComposableShell.Experiences.TextInput.InputApp.exe [Pid: 12400]
[Pid: 9300][Handle: 0x230]	sihost.exe	opened	C:\Program Files\WindowsApps\Microsoft.SkypeApp_14.55.131.0_x64__kzf8qxf38zg5c\SkypeBridge\SkypeBridge.exe [Pid: 16716]
[Pid: 9300][Handle: 0x370]	sihost.exe	opened	C:\Program Files\WindowsApps\Microsoft.SkypeApp_14.55.131.0_x64__kzf8qxf38zg5c\SkypeApp.exe [Pid: 13192]
[Pid: 9300][Handle: 0x4c8]	sihost.exe	opened	C:\Program Files\WindowsApps\Microsoft.SkypeApp_14.55.131.0_x64__kzf8qxf38zg5c\SkypeBridge\SkypeBridge.exe [Pid: 16716]
[Pid: 9300][Handle: 0x8c4]	sihost.exe	opened	C:\Program Files\WindowsApps\Microsoft.SkypeApp_14.55.131.0_x64__kzf8qxf38zg5c\SkypeApp.exe [Pid: 13192]
[Pid: 9300][Handle: 0x960]	sihost.exe	opened	C:\Program Files\WindowsApps\Microsoft.SkypeApp_14.55.131.0_x64__kzf8qxf38zg5c\SkypeApp.exe [Pid: 13192]
[Pid: 9300][Handle: 0x968]	sihost.exe	opened	C:\Program Files\WindowsApps\Microsoft.SkypeApp_14.55.131.0_x64__kzf8qxf38zg5c\SkypeBridge\SkypeBridge.exe [Pid: 16716]
[Pid: 9300][Handle: 0xa9c]	sihost.exe	opened	C:\Program Files\WindowsApps\Microsoft.SkypeApp_14.55.131.0_x64__kzf8qxf38zg5c\SkypeBridge\SkypeBridge.exe [Pid: 16716]
[Pid: 9300][Handle: 0xad4]	sihost.exe	opened	C:\Program Files\WindowsApps\Microsoft.SkypeApp_14.55.131.0_x64__kzf8qxf38zg5c\SkypeBridge\SkypeBridge.exe [Pid: 16716]
[Pid: 9300][Handle: 0xbd0]	sihost.exe	opened	C:\Program Files\WindowsApps\Microsoft.SkypeApp_14.55.131.0_x64__kzf8qxf38zg5c\SkypeBridge\SkypeBridge.exe [Pid: 16716]
[Pid: 9300][Handle: 0xe10]	sihost.exe	opened	C:\Program Files\WindowsApps\Microsoft.SkypeApp_14.55.131.0_x64__kzf8qxf38zg5c\SkypeBridge\SkypeBridge.exe [Pid: 16716]
[Pid: 9300][Handle: 0xec8]	sihost.exe	opened	C:\Program Files\WindowsApps\Microsoft.SkypeApp_14.55.131.0_x64__kzf8qxf38zg5c\SkypeBridge\SkypeBridge.exe [Pid: 16716]
[Pid: 9300][Handle: 0xf50]	sihost.exe	opened	C:\Program Files\WindowsApps\Microsoft.SkypeApp_14.55.131.0_x64__kzf8qxf38zg5c\SkypeApp.exe [Pid: 13192]
[Pid: 11036][Handle: 0x7d8]	explorer.exe	opened	C:\Windows\System32\sihost.exe [Pid: 9300]
[Pid: 11036][Handle: 0x12f0]	explorer.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 11952]
[Pid: 11036][Handle: 0x13d0]	explorer.exe	opened	C:\Windows\System32\ApplicationFrameHost.exe [Pid: 11776]
[Pid: 11036][Handle: 0x1fe0]	explorer.exe	opened	C:\Windows\System32\RuntimeBroker.exe [Pid: 13604]
[Pid: 11036][Handle: 0x3684]	explorer.exe	opened	C:\Windows\System32\sihost.exe [Pid: 9300]
[Pid: 11036][Handle: 0x3874]	explorer.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 11952]
[Pid: 11036][Handle: 0x3a70]	explorer.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 11952]
[Pid: 11036][Handle: 0x3b30]	explorer.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 11952]
[Pid: 11036][Handle: 0x3c08]	explorer.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 11952]
[Pid: 10288][Handle: 0x62c]	svchost.exe	opened	C:\Windows\System32\svchost.exe [Pid: 10288]
[Pid: 10288][Handle: 0x80c]	svchost.exe	opened	C:\Windows\System32\svchost.exe [Pid: 10288]
[Pid: 10288][Handle: 0x948]	svchost.exe	opened	C:\Windows\System32\svchost.exe [Pid: 10288]
[Pid: 10288][Handle: 0x984]	svchost.exe	opened	C:\Windows\System32\svchost.exe [Pid: 10288]
[Pid: 11648][Handle: 0x8a8]	StartMenuExperienceHost.exe	opened	C:\Windows\explorer.exe [Pid: 11036]
[Pid: 12692][Handle: 0x93c]	SearchUI.exe	opened	C:\Windows\explorer.exe [Pid: 11036]
[Pid: 12548][Handle: 0x700]	LockApp.exe	opened	C:\Windows\explorer.exe [Pid: 11036]
[Pid: 13604][Handle: 0x298]	RuntimeBroker.exe	opened	C:\Windows\SystemApps\Microsoft.LockApp_cw5n1h2txyewy\LockApp.exe [Pid: 12548]
[Pid: 13604][Handle: 0x38c]	RuntimeBroker.exe	opened	C:\Windows\SystemApps\Microsoft.LockApp_cw5n1h2txyewy\LockApp.exe [Pid: 12548]
[Pid: 14136][Handle: 0x7d8]	NVIDIA Share.exe	opened	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe [Pid: 15240]
[Pid: 14136][Handle: 0x7f4]	NVIDIA Share.exe	opened	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe [Pid: 14248]
[Pid: 14136][Handle: 0x824]	NVIDIA Share.exe	opened	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe [Pid: 14248]
[Pid: 14136][Handle: 0x8cc]	NVIDIA Share.exe	opened	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe [Pid: 14248]
[Pid: 14136][Handle: 0x8d0]	NVIDIA Share.exe	opened	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe [Pid: 14248]
[Pid: 14136][Handle: 0x8d4]	NVIDIA Share.exe	opened	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe [Pid: 14248]
[Pid: 14136][Handle: 0x8f0]	NVIDIA Share.exe	opened	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe [Pid: 14248]
[Pid: 14136][Handle: 0xa40]	NVIDIA Share.exe	opened	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe [Pid: 14248]
[Pid: 14136][Handle: 0xa60]	NVIDIA Share.exe	opened	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe [Pid: 15240]
[Pid: 14136][Handle: 0xa74]	NVIDIA Share.exe	opened	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe [Pid: 15240]
[Pid: 14136][Handle: 0xab0]	NVIDIA Share.exe	opened	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe [Pid: 15240]
[Pid: 14136][Handle: 0xab4]	NVIDIA Share.exe	opened	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe [Pid: 15240]
[Pid: 14136][Handle: 0xacc]	NVIDIA Share.exe	opened	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe [Pid: 15240]
[Pid: 14136][Handle: 0xad4]	NVIDIA Share.exe	opened	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe [Pid: 15240]
[Pid: 14136][Handle: 0xaec]	NVIDIA Share.exe	opened	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe [Pid: 15240]
[Pid: 14136][Handle: 0xaf4]	NVIDIA Share.exe	opened	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe [Pid: 15240]
[Pid: 14136][Handle: 0xaf8]	NVIDIA Share.exe	opened	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe [Pid: 15240]
[Pid: 14136][Handle: 0xafc]	NVIDIA Share.exe	opened	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe [Pid: 15240]
[Pid: 14136][Handle: 0xb00]	NVIDIA Share.exe	opened	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe [Pid: 15240]
[Pid: 14136][Handle: 0xb04]	NVIDIA Share.exe	opened	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe [Pid: 15240]
[Pid: 14136][Handle: 0xb08]	NVIDIA Share.exe	opened	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe [Pid: 15240]
[Pid: 14136][Handle: 0xb0c]	NVIDIA Share.exe	opened	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe [Pid: 15240]
[Pid: 14136][Handle: 0xb10]	NVIDIA Share.exe	opened	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe [Pid: 15240]
[Pid: 14136][Handle: 0xb14]	NVIDIA Share.exe	opened	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe [Pid: 15240]
[Pid: 14136][Handle: 0xb18]	NVIDIA Share.exe	opened	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe [Pid: 15240]
[Pid: 14136][Handle: 0xb1c]	NVIDIA Share.exe	opened	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe [Pid: 15240]
[Pid: 14556][Handle: 0x114]	conhost.exe	opened	C:\Program Files (x86)\NVIDIA Corporation\NvNode\NVIDIA Web Helper.exe [Pid: 14516]
[Pid: 15044][Handle: 0x148]	svchost.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.Host.CLR.x86.exe [Pid: 18268]
[Pid: 15044][Handle: 0x238]	svchost.exe	opened	C:\Program Files\Docker\Docker\resources\bin\docker.exe [Pid: 9840]
[Pid: 15044][Handle: 0x27c]	svchost.exe	opened	C:\Windows\System32\conhost.exe [Pid: 13776]
[Pid: 15044][Handle: 0x2f4]	svchost.exe	opened	C:\Windows\System32\conhost.exe [Pid: 8264]
[Pid: 15044][Handle: 0x2fc]	svchost.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x64\ServiceHub.DataWarehouseHost.exe [Pid: 8000]
[Pid: 15044][Handle: 0x328]	svchost.exe	opened	C:\Program Files\Docker\Docker\resources\bin\docker.exe [Pid: 1816]
[Pid: 15044][Handle: 0x330]	svchost.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.RoslynCodeAnalysisService32.exe [Pid: 18744]
[Pid: 15044][Handle: 0x334]	svchost.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\ScriptedSandbox64.exe [Pid: 21760]
[Pid: 15044][Handle: 0x338]	svchost.exe	opened	C:\Windows\System32\conhost.exe [Pid: 21188]
[Pid: 15044][Handle: 0x33c]	svchost.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PerfWatson2.exe [Pid: 10608]
[Pid: 15044][Handle: 0x350]	svchost.exe	opened	C:\Windows\System32\conhost.exe [Pid: 18328]
[Pid: 15044][Handle: 0x354]	svchost.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.Host.CLR.x86.exe [Pid: 19492]
[Pid: 15044][Handle: 0x358]	svchost.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.VSDetouredHost.exe [Pid: 2800]
[Pid: 15044][Handle: 0x35c]	svchost.exe	opened	C:\Program Files\Sublime Text 3\plugin_host.exe [Pid: 10192]
[Pid: 15044][Handle: 0x360]	svchost.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 20760]
[Pid: 15044][Handle: 0x36c]	svchost.exe	opened	C:\Windows\System32\conhost.exe [Pid: 4256]
[Pid: 15044][Handle: 0x370]	svchost.exe	opened	C:\Windows\System32\conhost.exe [Pid: 15648]
[Pid: 15044][Handle: 0x378]	svchost.exe	opened	C:\Windows\System32\conhost.exe [Pid: 19116]
[Pid: 15044][Handle: 0x380]	svchost.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.ThreadedWaitDialog.exe [Pid: 20308]
[Pid: 15044][Handle: 0x384]	svchost.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.IdentityHost.exe [Pid: 2692]
[Pid: 15044][Handle: 0x388]	svchost.exe	opened	C:\Windows\System32\conhost.exe [Pid: 6744]
[Pid: 15044][Handle: 0x38c]	svchost.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\controller\Microsoft.ServiceHub.Controller.exe [Pid: 9376]
[Pid: 15044][Handle: 0x390]	svchost.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.SettingsHost.exe [Pid: 10892]
[Pid: 15044][Handle: 0x394]	svchost.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.AnyCPU\ServiceHub.TestWindowStoreHost.exe [Pid: 10904]
[Pid: 15044][Handle: 0x398]	svchost.exe	opened	C:\Program Files\Sublime Text 3\sublime_text.exe [Pid: 16088]
[Pid: 15044][Handle: 0x39c]	svchost.exe	opened	C:\Windows\System32\conhost.exe [Pid: 20236]
[Pid: 15044][Handle: 0x3a4]	svchost.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\devenv.exe [Pid: 3404]
[Pid: 15044][Handle: 0x3ac]	svchost.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 2028]
[Pid: 15044][Handle: 0x3b4]	svchost.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\CommonExtensions\Microsoft\FSharp\fsiAnyCpu.exe [Pid: 7208]
[Pid: 15044][Handle: 0x3b8]	svchost.exe	opened	C:\Windows\System32\conhost.exe [Pid: 20700]
[Pid: 15044][Handle: 0x3bc]	svchost.exe	opened	C:\Windows\System32\conhost.exe [Pid: 3924]
[Pid: 15044][Handle: 0x3c0]	svchost.exe	opened	C:\Windows\System32\conhost.exe [Pid: 3524]
[Pid: 15044][Handle: 0x3c8]	svchost.exe	opened	C:\Windows\System32\conhost.exe [Pid: 10948]
[Pid: 15044][Handle: 0x3d0]	svchost.exe	opened	C:\Program Files (x86)\Kaspersky Lab\Kaspersky Password Manager 9.0.2\plugin-nm-server-v2.exe [Pid: 1748]
[Pid: 15044][Handle: 0x3d4]	svchost.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 19380]
[Pid: 15044][Handle: 0x3e0]	svchost.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 21532]
[Pid: 15044][Handle: 0x3e8]	svchost.exe	opened	C:\Windows\System32\conhost.exe [Pid: 10812]
[Pid: 15044][Handle: 0x404]	svchost.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 18784]
[Pid: 15044][Handle: 0x490]	svchost.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 11412]
[Pid: 15044][Handle: 0x498]	svchost.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 17372]
[Pid: 15044][Handle: 0x4ac]	svchost.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 11952]
[Pid: 15044][Handle: 0x4ec]	svchost.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\VC\vcpackages\vcpkgsrv.exe [Pid: 19776]
[Pid: 15044][Handle: 0x558]	svchost.exe	opened	C:\Program Files (x86)\Cheat Engine 6.8.1\cheatengine-x86_64.exe [Pid: 19668]
[Pid: 15044][Handle: 0x560]	svchost.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 13296]
[Pid: 15044][Handle: 0x584]	svchost.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 23252]
[Pid: 15044][Handle: 0x5a4]	svchost.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 8160]
[Pid: 15044][Handle: 0x5b8]	svchost.exe	opened	C:\Windows\System32\cmd.exe [Pid: 11388]
[Pid: 15044][Handle: 0x5c4]	svchost.exe	opened	C:\Program Files (x86)\Kaspersky Lab\Kaspersky Password Manager 9.0.2\plugin-nm-server-v2.exe [Pid: 21520]
[Pid: 15044][Handle: 0x5d4]	svchost.exe	opened	C:\Windows\System32\conhost.exe [Pid: 12396]
[Pid: 15044][Handle: 0x620]	svchost.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\VC\Tools\MSVC\14.24.28314\bin\Hostx86\x64\mspdbsrv.exe [Pid: 3844]
[Pid: 15044][Handle: 0x62c]	svchost.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 14664]
[Pid: 15044][Handle: 0x640]	svchost.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 7984]
[Pid: 15044][Handle: 0x648]	svchost.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 19064]
[Pid: 15044][Handle: 0x660]	svchost.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 19636]
[Pid: 15044][Handle: 0x664]	svchost.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 20288]
[Pid: 15044][Handle: 0x66c]	svchost.exe	opened	C:\Users\Helios\source\repos\enum_proc_openers\x64\Debug\enum_proc_openers.exe [Pid: 22168]
[Pid: 15044][Handle: 0x684]	svchost.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 9268]
[Pid: 15044][Handle: 0x6a4]	svchost.exe	opened	C:\Windows\System32\cmd.exe [Pid: 3212]
[Pid: 15044][Handle: 0x6d4]	svchost.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 16176]
[Pid: 15044][Handle: 0x6dc]	svchost.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 7580]
[Pid: 15044][Handle: 0x6e8]	svchost.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 21752]
[Pid: 15044][Handle: 0x700]	svchost.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 15996]
[Pid: 15044][Handle: 0x734]	svchost.exe	opened	C:\Windows\System32\conhost.exe [Pid: 22392]
[Pid: 15044][Handle: 0x754]	svchost.exe	opened	C:\Program Files\Far Manager\Far.exe [Pid: 20048]
[Pid: 15044][Handle: 0x758]	svchost.exe	opened	C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\MSBuild\Current\Bin\MSBuild.exe [Pid: 15700]
[Pid: 15044][Handle: 0x798]	svchost.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 16596]
[Pid: 15044][Handle: 0x79c]	svchost.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 7728]
[Pid: 15044][Handle: 0x7b4]	svchost.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 9992]
[Pid: 15044][Handle: 0x7c4]	svchost.exe	opened	C:\Windows\System32\conhost.exe [Pid: 6268]
[Pid: 15044][Handle: 0x7e4]	svchost.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 18556]
[Pid: 15044][Handle: 0x7ec]	svchost.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 14220]
[Pid: 14900][Handle: 0x34c]	audiodg.exe	opened	C:\Program Files\NVIDIA Corporation\NvContainer\nvcontainer.exe [Pid: 9276]
[Pid: 14900][Handle: 0x3f8]	audiodg.exe	opened	C:\Program Files\NVIDIA Corporation\NvContainer\nvcontainer.exe [Pid: 9276]
[Pid: 14900][Handle: 0x514]	audiodg.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 16996]
[Pid: 14900][Handle: 0x9c8]	audiodg.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 16996]
[Pid: 14900][Handle: 0xa54]	audiodg.exe	opened	C:\Program Files\NVIDIA Corporation\NvContainer\nvcontainer.exe [Pid: 9276]
[Pid: 14900][Handle: 0xac4]	audiodg.exe	opened	C:\Program Files\NVIDIA Corporation\NvContainer\nvcontainer.exe [Pid: 9276]
[Pid: 14900][Handle: 0xc54]	audiodg.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 16996]
[Pid: 14900][Handle: 0x1100]	audiodg.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 7580]
[Pid: 14900][Handle: 0x118c]	audiodg.exe	opened	C:\Program Files (x86)\Google\Chrome\Application\chrome.exe [Pid: 7580]
[Pid: 14900][Handle: 0x12d8]	audiodg.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 16996]
[Pid: 14440][Handle: 0x46c]	DiscordCanary.exe	opened	C:\Users\Helios\AppData\Local\DiscordCanary\app-0.0.259\DiscordCanary.exe [Pid: 14440]
